,id,created_at,text
28,1066477949132726275,2018-11-24 23:45:31,i cant wait to see what beyonce will wear to the lion king premiere
29,1066476903253663747,2018-11-24 23:41:22,rt @arianagrande https://t.co/jm397t5mhu'
30,1066464742523453440,2018-11-24 22:53:03,loving frank on instagram but frank tweeting is what i really want
31,1066441739618189313,2018-11-24 21:21:38,rt @neoyokio charles light another scented candle please
32,1066441679819952128,2018-11-24 21:21:24,rt @neoyokio you know what they say family meals are a dish best served not at all
33,1064216445498900480,2018-11-18 17:59:07,rt @fraybomb ok we get it you dumb bitches the water signs are manipulative the water signs play the victim you hate the water signs
34,1063559633804148736,2018-11-16 22:29:11,rt @1bibingka ofuck do u think frank ocean was calling himself a bi king when he wrote biking
35,1063478703450193925,2018-11-16 17:07:36,the only way out is through
36,1063448335112171521,2018-11-16 15:06:55,frank was on to something becoming a recluse
37,1063306235993219072,2018-11-16 05:42:16,rt @gradeint and uh i was not even cheating on her or what and facebook arrived and she wanted me to accept her on facebook and i don't w
38,1063246943432966144,2018-11-16 01:46:40,kush amp oj https://t.co/jxuqqhst50'
39,1063091653093797888,2018-11-15 15:29:36,rt @null_fruit i think it's important to recognize that while pikachu is not a cop his job as an independent detective reveals ultimatel
40,1063087831793496064,2018-11-15 15:14:24,rt @greyinbtwn7 me reads snow in the forecast n nweather snows n nme https://t.co/dtr6s9qvg7'
41,1063082762826059776,2018-11-15 14:54:16,update i am dating an air sign https://t.co/1llv3sjez3'
42,1062916435347939333,2018-11-15 03:53:20,rt @meccandcheese don't leave anything messy because you'll have a lot to clean up if you ever decide to come back
43,1062868979511975941,2018-11-15 00:44:46,https://t.co/zpj7j2gyen'
44,1062855792532033536,2018-11-14 23:52:22,rt @destussy ladies if ur happy wit 1 man imagine having 5 start thinkin big xf0 x9f x98 x8e
45,1062855438956462085,2018-11-14 23:50:58,rt @purplestsofia maybe things would've turned out differently for texas if sandy cheeks submitted an absentee ballot jus sayin
46,1062850202070122497,2018-11-14 23:30:09,rt @prasejeebus the evil has been defeated https://t.co/sdsmklmqtk'
47,1062760887264645122,2018-11-14 17:35:15,rt @colorschemez conferva bright yellow green nbullied pale pink nmachinable yellowish https://t.co/kxkcbfwaqp'
48,1062760861025124353,2018-11-14 17:35:09,rt @colorschemez dystonic carolina blue nwartless sun yellow nfilmiest bruise https://t.co/ifkpvcqenq'
49,1062760836517818368,2018-11-14 17:35:03,rt @colorschemez continuant light urple nelected dark salmon ngnostic off yellow https://t.co/hfljpclbyq'
50,1062760823179886592,2018-11-14 17:35:00,rt @colorschemez mounted purplish ndishevelled light lavendar nneologistic orangey yellow https://t.co/lt2cl0uojx'
51,1062760777743036416,2018-11-14 17:34:49,rt @colorschemez chagrined bruise nvolitionary dark lime nflawier grape https://t.co/zbrwn4kwdn'
52,1062760748533903365,2018-11-14 17:34:42,rt @colorschemez discontinuous dodger blue nfrosty deep magenta nundreaded tealish https://t.co/ituvpkho8o'
53,1062760717319839744,2018-11-14 17:34:34,rt @colorschemez mounted marine nchanciest muted purple nbloody greenish turquoise https://t.co/kki1imskrx'
54,1062760639544938496,2018-11-14 17:34:16,rt @archillect https://t.co/r90gq48bhk'
55,1062735504062455808,2018-11-14 15:54:23,rt @milkstrology my pisces cancer scorpio women are actual force fields and that quote circulating around that you are not rehabilitatio
56,1062727158752309248,2018-11-14 15:21:13,rt @yung_mizukage_ me when my friends are sad and they're closing themselves off https://t.co/lmgwpvw7bu'
57,1062721146771136513,2018-11-14 14:57:20,@darebear1226 the answer is no
58,1062720536206303232,2018-11-14 14:54:54,rt @sosimplyshea the honeymoon phase doesn't exist when you fall for someone who is dedicated to making you feel loved and admired the ent
59,1062720324440125440,2018-11-14 14:54:04,if i have a conversation about you with someone else then i must also have that conversation with you it's called https://t.co/m5dlup1don
60,1062713936011767808,2018-11-14 14:28:41,@ageofnaya oof i don't endorse this message
61,1062586430755663872,2018-11-14 06:02:01,yes i love frank ocean yes i skip thinkin bout you whenever it comes on shuffle we exist
62,1062455731390156802,2018-11-13 21:22:40,when you have faith in yourself and know your worth gt gt gt gt gt
63,1062413841487880192,2018-11-13 18:36:13,bad thoughts never produce good actions
64,1062382022914654208,2018-11-13 16:29:47,cis men treat women like fucking human beings challenge
65,1062373354773118977,2018-11-13 15:55:20,drinks water
66,1062165069197393921,2018-11-13 02:07:41,lol you stopped learning once you graduated
67,1062094084276436992,2018-11-12 21:25:37,gonna freeform again
68,1062073837527941120,2018-11-12 20:05:09,i guess one person can make a difference stan lee
69,1062048773252268034,2018-11-12 18:25:34,rt @colorschemez microphytic greyblue ncursive dusty pink nhieroglyphic light violet https://t.co/jplgur3hxu'
70,1062028543432015873,2018-11-12 17:05:10,rt @slimenough we all know jaden not wh te enough for tyler the creator so let's wrap tht discussion up
71,1062007680808771584,2018-11-12 15:42:16,ready for new and exciting forms of intimacy
72,1061847825519181824,2018-11-12 05:07:04,rt @poetastrologers friend what's up nscorpio the human experience is a sea of longing amp obsession
73,1061834134266503170,2018-11-12 04:12:40,sinners are judging sinners for sinning differently
74,1061748531105615873,2018-11-11 22:32:30,rt @zoemuun young thug in jail is worse than any retrograde
75,1061661460852551681,2018-11-11 16:46:31,rt @hawillisdc this era of pop literally died after gaga dropped it ie drama death blood guts controversy sex icons life served looks n nr
76,1061659008073981952,2018-11-11 16:36:46,rt @archillect https://t.co/9vjvwvecpd'
77,1061658967938600960,2018-11-11 16:36:37,rt @archillect https://t.co/zvuc3y5o6f'
78,1061658884505587715,2018-11-11 16:36:17,rt @archillect https://t.co/ykpjm02uhm'
79,1061658855548092416,2018-11-11 16:36:10,rt @archillect https://t.co/lbatwxi5uh'
80,1061295170375815168,2018-11-10 16:31:01,i'm a fan of them https://t.co/l4rlgyqo0f
81,1061283426836332545,2018-11-10 15:44:21,nobody is better at cutting people off than me lol
82,1060909660163715072,2018-11-09 14:59:08,rt @meccandcheese i'm trynna hide and never come out
83,1060704249330483201,2018-11-09 01:22:54,rt @hisnameisbryce with the howard sweatshirt i stannnnn https://t.co/v6g6gvqfh9'
84,1060693132302581761,2018-11-09 00:38:44,niggas be gay and that's just that
85,1060676585970380800,2018-11-08 23:32:59,rt @__ariizona hey you guys ik it's instinctual to defend yourselves and engage with trolls on this site but the report button is there an
86,1060574077570682882,2018-11-08 16:45:39,rt @mxmx24 hello everyone i am trying to study abroad in london next semester and i need some help to do so please like rt every littl
87,1060574052685938689,2018-11-08 16:45:33,thank u next has been stuck in my head since it came out
88,1060544474126970880,2018-11-08 14:48:01,all my idols falling off nall my idols falling off ntime to take their place ntime to take their place
89,1060544349874855937,2018-11-08 14:47:31,@gayrielle_ leave me alone
90,1060539495844601857,2018-11-08 14:28:14,rt @looklive @thecampaignbook and @fkatwigs fit watch https://t.co/vhfehtbkch'
91,1060238106950017024,2018-11-07 18:30:37,rt @sleepingongems new earl sweatshirt music drops tomorrow https://t.co/ydbp2hfiwz'
92,1060209917267714052,2018-11-07 16:38:36,rt @arianagrande breathin video in like twenty mins
93,1059989609604702211,2018-11-07 02:03:11,i guess you got me where you want me girl
94,1059983337840930816,2018-11-07 01:38:15,this is the greatest day ever https://t.co/wfu2c3taoi'
95,1059967151916965889,2018-11-07 00:33:56,rt @everycolorbot 0xbfb7f7 https://t.co/tljl38sjor'
96,1059963498762039297,2018-11-07 00:19:25,maybe the new frank songs are the friends we've made along the way https://t.co/93pawnm4ac
97,1059958555795709952,2018-11-06 23:59:47,rt @whoisluka https://t.co/tntxzpb8bl'
98,1059955088893136896,2018-11-06 23:46:00,rt @teamfrankdaily come through with that afrocentrism #blondedradio
99,1059953536669237249,2018-11-06 23:39:50,rt @b0tcx jada pinkett smith xf0 x9f x8c xb9 https://t.co/vdh9wkuipm'
100,1059953181634031616,2018-11-06 23:38:26,every song on pt 2 has been amazing #blondedradio
101,1059944647349407746,2018-11-06 23:04:31,like you just said thank you ma am and made a whole incorrect assumption about me when you could ve just said thank you
102,1059943873357758464,2018-11-06 23:01:26,why do you feel the need to gender strangers you are only speaking to in passing
103,1059941137681735682,2018-11-06 22:50:34,more https://t.co/3x0wuj8xu6'
104,1059939873715601410,2018-11-06 22:45:33,rt @rihamovo rewatch it duh https://t.co/keskqtvurl'
105,1059896696099037184,2018-11-06 19:53:58,fake niggas all around me
106,1059843433827831809,2018-11-06 16:22:20,rt @ocasio2018 new york is a state without early voting mail-in ballots or no-excuse absentee n nyou can only cast a ballot from 6am 9p
107,1059839321065357312,2018-11-06 16:05:59,i can t believe we let drake get away with saying im not with the ra ra i am a da da
108,1059838597107453954,2018-11-06 16:03:07,rt @blondedocean new frank post on tumblr https://t.co/ilz4oyysts'
109,1059826425748955136,2018-11-06 15:14:45,its raining im tryna cuddle
110,1059825057034317824,2018-11-06 15:09:18,rt @teamfrankdaily blondedradio midterms part 1 has ended frank wants you to go out and vote today #blondedradio
111,1059820406994022400,2018-11-06 14:50:50,vote because republicans suck organize because democrats do too
112,1059817810384379905,2018-11-06 14:40:31,rt @_woodland__ #blondedradio https://t.co/rf3fscvnph'
113,1059817485866803200,2018-11-06 14:39:13,frank is playing rico yoooo what a time to be alive
114,1059815933621997574,2018-11-06 14:33:03,rt @teamfrankdaily no seriously do people still use vine
115,1059815798909362177,2018-11-06 14:32:31,rt @teamfrankdaily we re against gerrymandering we re against voter id laws we re against voter suppression #blondedradio
116,1059810565621719041,2018-11-06 14:11:43,rt @biackcindy frank's talking voice #blondedradio https://t.co/koke2fgswv'
117,1059809987176869888,2018-11-06 14:09:25,rt @savjailene this is morning blonded
118,1059809958844350467,2018-11-06 14:09:19,rt @ioniysaid blonded radio club hello good mornign
119,1059808433736740864,2018-11-06 14:03:15,i really tried to go to class but this is way more important https://t.co/lsw11uiuv7'
120,1059808297719644160,2018-11-06 14:02:43,rt @blondedocean blonded midterms 10 minutes https://t.co/onlrwmscum'
121,1059808192497098752,2018-11-06 14:02:18,frank is dropping a new blonded radio xf0 x9f x98 xad he's back ladssss
122,1059801172209483776,2018-11-06 13:34:24,@strikingbeautyy big bet you always got the best recs
123,1059642807584018433,2018-11-06 03:05:07,we stan forever https://t.co/nhduz2ixqp'
124,1059632970535976960,2018-11-06 02:26:01,@minnieminah_ fuck the pizza place
125,1059612070319218688,2018-11-06 01:02:58,@nahlalas seen it
126,1059612020910288896,2018-11-06 01:02:47,@journeyruth98 love this show
127,1059597451362033664,2018-11-06 00:04:53,rt @morgan_sung __ n xe2 x80 xa2 xe2 x80 xa2 n gt xf0 x9f x8d x91 u want this n n __ n xe2 x80 xa2 xe2 x80 xa2 n xf0 x9f x8d x91 lt did u vote
128,1059575668260900864,2018-11-05 22:38:19,what the fuck am i supposed to do after i finish this last season of gossip girl
129,1059564718925455362,2018-11-05 21:54:49,rt @microsoft42 i made something for y'all https://t.co/ks04dpbekf'
130,1059550537975296000,2018-11-05 20:58:28,rt @tierrawhack no black person is ugly
131,1059550338892599301,2018-11-05 20:57:40,men https://t.co/sfy0htel7u'
132,1059482566657523712,2018-11-05 16:28:22,rt @arianagrande lmaoaoo this is funny as fuck but in all honesty therapy has saved my life so many times if you're afraid to ask for hel
133,1059470917888327680,2018-11-05 15:42:05,rt @totalistah xe2 x98 xa0 xef xb8 x8f xf0 x9f x96 xa4 https://t.co/xemyke77ra'
134,1059295451818745856,2018-11-05 04:04:51,@mxmx24 omg
135,1059276953520230400,2018-11-05 02:51:20,@mxmx24 i love us
136,1059267105349160961,2018-11-05 02:12:12,you say you know everyone but who knows you
137,1059261691236700160,2018-11-05 01:50:41,rt @minnieminah_ feels like slow motion https://t.co/cvdssffbxp'
138,1059198592177635328,2018-11-04 21:39:57,haven't felt this confident since katy perry dropped firework
139,1059126850809720833,2018-11-04 16:54:53,@highdeia i love these
140,1059099416475459585,2018-11-04 15:05:52,rt @poetastrologers cancers are out here saying thank you to their exes you can t make this up https://t.co/xoh4lsokce'
141,1059099208035246081,2018-11-04 15:05:02,rt @yasmlnnn ariana releasing #thankunext knowing she's gonna end toxic breakup culture https://t.co/pkkj5chqj1
142,1059095904936964097,2018-11-04 14:51:55,girls
143,1056987478022934528,2018-10-29 19:13:47,ey finna delete this for a few weeks for my mind and shit but stay fresh yall
144,1056980373714931713,2018-10-29 18:45:33,rt @flyguykhi1999 2018 howard hoco https://t.co/jyvpqhbvz3'
145,1056977433583325185,2018-10-29 18:33:52,rt @abstractnights let's get this serotonin
146,1056972602219118592,2018-10-29 18:14:40,rt @kaleidostyle bitch i stan https://t.co/anbiuzq8ke'
147,1056739758485975041,2018-10-29 02:49:26,the universe is giving me a second chance
148,1056734860520366081,2018-10-29 02:29:58,rt @poetastrologers week of 10 28 in cancer it's really simple to say you're sorry but what if you're not if you feel something in the a
149,1056607405855903744,2018-10-28 18:03:31,@yungjayy_ hmu whenever you're tryna lose
150,1056605805749985280,2018-10-28 17:57:09,rt @lavenderhoneyy so happy to be alive at the same time as frank ocean
151,1056605495551762433,2018-10-28 17:55:55,@yungjayy_ id destroy you in spades
152,1056590242612948993,2018-10-28 16:55:18,happy bday to the man frankie o thank you for everything https://t.co/j9qn462vsx'
153,1056588644667084800,2018-10-28 16:48:58,rt @teamfrankdaily bright kind gifted talented loyal empathetic supportive generous son big brother friend amazing human being
154,1056586300273373184,2018-10-28 16:39:39,rt @fairygaia it's threesome szn
155,1056586140029992970,2018-10-28 16:39:00,rt @namastaywoke my bank account looking at me after yesterday's drunk debauchery https://t.co/g6mlajpptf'
156,1056577820661633024,2018-10-28 16:05:57,https://t.co/svtyhf52tt'
157,1056576301224603654,2018-10-28 15:59:55,@organicblaq yo you're lowkey on to something let me hit some lines
158,1056575254359957504,2018-10-28 15:55:45,it's frank ocean's birthday
159,1056569432804376578,2018-10-28 15:32:37,you look great https://t.co/0khldqyhhe'
160,1056404186903003136,2018-10-28 04:35:59,got to see @erika__alexis today highschool squad https://t.co/96mrjhkgay'
161,1056326625674096640,2018-10-27 23:27:47,wow yall are such a cute couple https://t.co/fqviaj3bmd'
162,1056301616406630402,2018-10-27 21:48:25,how is the tailgate beating yardfest like this
163,1056266782573510656,2018-10-27 19:30:00,yo god didn't have to snap like that when she made me im dope as fuck
164,1056264647148531713,2018-10-27 19:21:30,@rainrobertsonn @strangelilbird_ getting dressed now yo
165,1056252786931875840,2018-10-27 18:34:23,the only pictures from yesterday lol https://t.co/hy80xl9ves'
166,1056218470231261184,2018-10-27 16:18:01,rt @hisnameisbryce lmao never did this man think walking through my pics was okay https://t.co/7kkqqezo4s'
167,1056216987091771393,2018-10-27 16:12:07,rt @sussgawd i'd actually be really into fashion but i skate in everything i have so i'm not really that into fashion
168,1056211630437089280,2018-10-27 15:50:50,air signs need love too
169,1055931097178165248,2018-10-26 21:16:06,featuring https://t.co/aokdlrgs4c'
170,1055912854816280581,2018-10-26 20:03:37,rt @___teraa97 rare sighting look what's in his hand https://t.co/zkwhnhjosf'
171,1055876282024640512,2018-10-26 17:38:17,i know my friends are slow so i tell them to come down when i am two blocks away yet somehow still end up waiting forever
172,1055864555329515521,2018-10-26 16:51:41,rt @minnieminah_ i'm a poppin ass bitch let me remind ya xf0 x9f xa7 x9a xf0 x9f x8f xbd xe2 x80 x8d xe2 x99 x80 xef xb8 x8f https://t.co/ixo7xch1nm'
173,1055847001416495104,2018-10-26 15:41:56,the best pregame is food don't forget to eat before you turn up kids
174,1055834344554745856,2018-10-26 14:51:38,@jasdagod_ an icon
175,1055813381612097537,2018-10-26 13:28:20,rt @journeyruth98 good morning girls and gays lets get fucked up
176,1055805824524783616,2018-10-26 12:58:19,rt @adollazz_ been here for 4 but i feel like a rookie https://t.co/oqx7mdgjox'
177,1055804547535458304,2018-10-26 12:53:14,rt @kesifelton gets all my sad tweets out the way during homecoming weekend bc i know y'all are t'd and not paying attention to me
178,1055802520642224128,2018-10-26 12:45:11,rt @metaprophet no
179,1055799450311057408,2018-10-26 12:32:59,rt @thebronxboricua lets goooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo
180,1055662519967203329,2018-10-26 03:28:52,rt @mxmx24 i know beggars can't be choosers but uh where @hermusicx and @rico_nastyy
181,1055638030021783552,2018-10-26 01:51:33,i feel like im the only person at this school who likes beer
182,1055618981455953927,2018-10-26 00:35:52,they let us down with this line up every year i'm sick of this
183,1055612074452230146,2018-10-26 00:08:25,rt @thehilltophu we are going to make it simple 100 retweets and we will post it we promise https://t.co/kbk14h8ygl'
184,1055563015662301185,2018-10-25 20:53:29,@jupiterjuneart @broccolicity @andpizza #ad
185,1055556670980583424,2018-10-25 20:28:16,rt @chanelicious anok yai for cr fashion book 2018 https://t.co/csumiemafl'
186,1055542247914196992,2018-10-25 19:30:57,rt @mavi4mayor if u think u responsible 4 the dysfunction of others i got some news 4 u
187,1055526991041122306,2018-10-25 18:30:20,self care time
188,1055524220426469377,2018-10-25 18:19:19,@jillymuhnilly 1
189,1055516347692658688,2018-10-25 17:48:02,ariana grande represents cancers so well
190,1055516012240613377,2018-10-25 17:46:42,rt @bzdarling people from jersey be like i m from new york n nnew jersey n xf0 x9f x93 x8d n xf0 x9f x93 x8f 4 hour drive 2 day swim n xf0 x9f x93 x8f
191,1055485286547898368,2018-10-25 15:44:36,rt @microsoft42 i'm such a nigger https://t.co/pyjhdhiacl'
192,1055484615098597376,2018-10-25 15:41:56,rt @thankyoudjnoble i will be playing ariana grande at functions i didn't know she went that hard
193,1055465718836269056,2018-10-25 14:26:51,rt @karenehowell alexa play baby shark i could watch this video over and over https://t.co/079i4wmo8n'
194,1055457479340015617,2018-10-25 13:54:07,@sadiaccc there's lots of people i didn't think were good people in hs you've never been on that list
195,1055456151939244032,2018-10-25 13:48:50,as i've said before im deadass afraid of florida https://t.co/hfexhwd9od
196,1055452356106743808,2018-10-25 13:33:45,@bynoothername this gif lmaoo imma text you
197,1055451690235817984,2018-10-25 13:31:06,@bynoothername you being a leo makes so much sense to me
198,1055451602851676166,2018-10-25 13:30:46,rt @jaybeware america was a terrible idea
199,1055216081604960257,2018-10-24 21:54:53,i don't wanna talk about you so i write about you
200,1055206872700071936,2018-10-24 21:18:17,rt @90swomen tyra banks 1990 s https://t.co/uge0h03js2'
201,1055199403894546437,2018-10-24 20:48:37,rt @mdmxa rt for me xf0 x9f x99 x8f xf0 x9f x8f xbf let's help samya get home to her family link to the gofundme https://t.co/fnwddbfxax https://t.co/4k15dbdtgk'
202,1055196761940262912,2018-10-24 20:38:07,finally someone said it https://t.co/swjac9z06i'
203,1055196193830117376,2018-10-24 20:35:51,i m reinventing myself https://t.co/z0hmcqhshn'
204,1055171393963331584,2018-10-24 18:57:19,rt @minnieminah_ bitch we drowning https://t.co/8viuua5hrl'
205,1055133500876173312,2018-10-24 16:26:44,rt @galacticstarhoe @lilserotoninn we straight this homecoming xf0 x9f x92 x80
206,1055130700414926849,2018-10-24 16:15:37,tired of everyone denying my newfound sexual preference xf0 x9f x98 xa1 https://t.co/lbutysjmte'
207,1055129804658352131,2018-10-24 16:12:03,this is it kids this is the list everybody else pack up https://t.co/lbxkrzoqj5'
208,1055117410343247877,2018-10-24 15:22:48,rt @tiny_spice @lilserotoninn i love robbery and fraud
209,1055113148091506688,2018-10-24 15:05:52,this is what being friends with @tiny_spice is like https://t.co/ycdxorhdsp'
210,1055108120958115840,2018-10-24 14:45:53,rt @poetastrologers the only full moon in taurus this year conjunct with uranus is tonight reevaluate your support systems remember th
211,1055034514223890433,2018-10-24 09:53:24,rt @dracomallfoys its scorpio season for the next 30 days get ready to ruin ur lives with ur own hands by causing unnecessary drama cu
212,1055006887589089280,2018-10-24 08:03:37,rt @colorschemez long-haired grape nunsexual lavender pink npeaky light sky blue https://t.co/g2vwledtqk'
213,1055006724686524416,2018-10-24 08:02:58,rt @lilserotoninn do not get into relationships if you have mental health issues you aren't getting treated do not get into relationships
214,1055006179267616770,2018-10-24 08:00:48,rt @lilserotoninn i hated high school but i'd go through all that shit again just to experience channel orange for the first time again
215,1055006065979465729,2018-10-24 08:00:21,rt @lilserotoninn sorry i've been ignoring your texts i was watching the destiny's child episode of mtv cribs again
216,1054895507158589441,2018-10-24 00:41:02,rt @theliteoracle this scorpio season it's time to transform when it comes to love we cant be in a loving relationship unless we truly lo
217,1054884008641871872,2018-10-23 23:55:21,rt @jayden_bc been busy bye again https://t.co/afk5llisly'
218,1054866585389854721,2018-10-23 22:46:07,@flexlikelex_ okay so i obviously didn't try hard enough
219,1054828406829957125,2018-10-23 20:14:24,rt @geeseeghosts kid cudi for gq magazine https://t.co/alclumt58h'
220,1054827661674102784,2018-10-23 20:11:26,rt @__ariizona it's scorpio seaso nal depression ooooonnnn xf0 x9f x8d xbe xf0 x9f x97 xa3 xf0 x9f xa6 x82
221,1054824602118041601,2018-10-23 19:59:17,disney will never top coco
222,1054809007125381121,2018-10-23 18:57:19,rt @tiny_spice hey howard babies here's some homecoming sexual assault prevention tips lt 3 n n1 don't fucking sexually assault people
223,1054780059465277445,2018-10-23 17:02:17,rt @archillect https://t.co/ytibg7slgh'
224,1054772602554728448,2018-10-23 16:32:39,you're amazing i'm finna text you https://t.co/jq1to63ckl
225,1054772019286425600,2018-10-23 16:30:20,if someone wants to buy me coffee that would be lit
226,1054755839129649154,2018-10-23 15:26:03,i just cried a real new york tear https://t.co/oynidftpho'
227,1054619699584000000,2018-10-23 06:25:04,rt @sigggnasty i feel weird listening to sweetner in a post-pete davidson world it's like listening to someone lie to you for 45 minutes
228,1054619035562926081,2018-10-23 06:22:26,xf0 x9f x98 xad https://t.co/cbjrnvi7xn'
229,1054618115810779137,2018-10-23 06:18:47,rt @alezander yes i want my degree yes i want to drop out we exist
230,1054616035159097345,2018-10-23 06:10:31,rt @6piecemild my toxic trait is i love too hard n n i'm the type to n n fuck sex can i call you n n i just know i got such a bi
231,1054615774868987904,2018-10-23 06:09:29,rt @theliteoracle sometimes the universe will remove people family members and relationships from your life in order to be guided to the
232,1054604677399146496,2018-10-23 05:25:23,rt @poetastrologers 1st minute of scorpio season n nscorpio hey just thought of you nrecipient 894 contacts they've slept with or said hi
233,1054599113101205504,2018-10-23 05:03:16,even your idols are only human
234,1054556334258094081,2018-10-23 02:13:17,cleaning is super therapeutic
235,1054547830625525760,2018-10-23 01:39:30,rt @zodiacfacts i wouldn't say evil but cancers are the type of people that you shouldn't underestimate https://t.co/p8ttouur4m
236,1054545590074388485,2018-10-23 01:30:35,rt @hausmuva niecy nash has me rolling with 1 844 wyt-fear omg https://t.co/at7twyy5xo'
237,1054537809166512128,2018-10-23 00:59:40,rt @sinfulpluto water placements when they hear a slight difference in one's tone https://t.co/yg8vz5fywe'
238,1054505723344965633,2018-10-22 22:52:10,rich people get to have all the fun
239,1054479743582695424,2018-10-22 21:08:56,just teared up thinking about how talented tierra whack is
240,1054449464998612992,2018-10-22 19:08:37,unfollow me back nigga
241,1054446446408286216,2018-10-22 18:56:38,@nigeaux calm down sir
242,1054443709029265410,2018-10-22 18:45:45,rt @vincestaples you know them tweets everybody send out insinuating they got new music this one of those
243,1054441851120422912,2018-10-22 18:38:22,look i hate howard as much as the next guy but they snapped with this free laundry
244,1054439667536408576,2018-10-22 18:29:41,delete this people will die https://t.co/suivxkhplh'
245,1054438896396832768,2018-10-22 18:26:38,rt @_cydneyj good morning howard university and the the world beyond n nhomecoming season has crept among us and there are 3 key things i
246,1054438850385375233,2018-10-22 18:26:27,@phlbambi homecoming szn
247,1054435189819146241,2018-10-22 18:11:54,rt @babyfacekaiju niggas talking about homecoming fits say i won't show up wearing an actual bison pelt
248,1054435154771488768,2018-10-22 18:11:46,@rainrobertsonn when you getting to dc
249,1054426936846487552,2018-10-22 17:39:06,it's homecoming and scorpio season hahaha trouble
250,1054227602142052352,2018-10-22 04:27:01,rt @afooltocry @poetastrologers a cancer when they get any call to help anyone ever https://t.co/mgpy7s8lsg'
251,1054225001946247168,2018-10-22 04:16:41,@blacksnatchhh nah cancers are great this is false
252,1054219921914122240,2018-10-22 03:56:30,@aiviloselim you know how much i love that fro
253,1054219293884342272,2018-10-22 03:54:00,truth or dare n truth n what s your most embarrassing moment n being born
254,1054219143577300994,2018-10-22 03:53:24,rt @poetastrologers week of 10 21 in cancer a call will come to you to help you will do it a new phase is coming you will be glad when
255,1054216480454311936,2018-10-22 03:42:49,@aiviloselim please
256,1054194822796455936,2018-10-22 02:16:46,eat me out i'm straight https://t.co/d736nnhigf
257,1054194184008204288,2018-10-22 02:14:14,don't sleep on @ainaemusix
258,1054177108115800064,2018-10-22 01:06:22,canadian tuxedo https://t.co/kag44s1ziv'
259,1054171393066233857,2018-10-22 00:43:40,rt @poetastrologers have you been to your local sex store lately only two days until scorpio season
260,1054162679823245317,2018-10-22 00:09:02,please don't cut your hair xf0 x9f x98 xad haha it's just hair love it's chill https://t.co/adrno8kjmo
