,id,created_at,text
0,1039024769646120960,2018-09-10 05:36:23,@sandra_waraksa @mrsdogc sending prayers it did
1,1036986749308813312,2018-09-04 14:38:01,@mrsdogc this is so true my radiation completely took all the moisture out of my body now i look like i have a su https://t.co/ya8xn0vclu'
2,1022277041624936448,2018-07-26 00:26:54,just had a scan done yesterday showing 10 12 areas that the radiation attached to i have been diagnosed with ptsd https://t.co/icbych8swt'
3,998434188201250816,2018-05-21 05:23:55,still fighting cancer https://t.co/lie1zi3yqe'
4,996962162995277826,2018-05-17 03:54:36,rt @crypticwisdom what's one thing you wish you could get away from drop a comment and #letmeknow n nfull song https://t.co/rctvsldzas htt
5,989384953283665920,2018-04-26 06:05:29,https://t.co/z16xk7clbj'
6,982011382282575872,2018-04-05 21:45:33,please support my gofundme campaign https://t.co/ovp4ugxps7 @gofundme https://t.co/tuvpujgtlp'
7,979975913097060352,2018-03-31 06:57:19,i'm raising money for cancer battle click to donate https://t.co/k39wckg9pi via @gofundme
8,979096948056698880,2018-03-28 20:44:37,@ladygaga happy birthday beautiful lady
9,976911566112206849,2018-03-22 20:00:42,@techn9ne this ring my all time favorite
10,969457457079742465,2018-03-02 06:20:44,thanks for being an inspiration and for just being amazing @barackobama
11,959559638894219271,2018-02-02 22:50:20,@raywj sad sad day #yougotapoint
12,957391307969884160,2018-01-27 23:14:09,thought my surgery would take care of my cancer turns out my levels are critically high and i will be spending val https://t.co/c8tijofuzd'
13,955899617241174017,2018-01-23 20:26:43,rt @diddy i pray that whoever reads this god gets you through anything you're struggling with
14,953812001150685184,2018-01-18 02:11:16,#thefour #bringbackash
15,946867886869663745,2017-12-29 22:17:50,rt @starbucks_sa fill this heart with those that fill yours #givegood #redcups https://t.co/sqjt0eameb'
16,946867443603050501,2017-12-29 22:16:05,i just knocked out a challenge and earned extra chances to win starbucks for life #starbucksforlife https://t.co/u2riivibdv'
17,938224885884735499,2017-12-06 01:53:38,saw the surgeon and he said i kicked cancers butt yay now i see an endocrinologist to monitor lymph nodes in my n https://t.co/q1ufvhgell'
18,936688620408332288,2017-12-01 20:09:04,rt @lubbockpolice news conference will be held at 2 20 at the casey administration building 501 7th street
19,936670056142049280,2017-12-01 18:55:18,rt @frenshipisd please see below https://t.co/euywpw6kke'
20,936217599670673409,2017-11-30 12:57:24,@mrsdogc i am so glad that you beat your battle you are a warrior and you have helped me stay strong thru my fight https://t.co/rkvdtn4fsn'
21,936217255024701441,2017-11-30 12:56:02,@mrsdogc https://t.co/4pjmxkcd4r'
22,936217026275762176,2017-11-30 12:55:07,@mrsdogc just wanted to tell you i had my surgery yesterday cancer was on left side only at stage 1 and in surger https://t.co/fcbxzf4thk'
23,933573486899056640,2017-11-23 05:50:38,@raynerterra @mrsdogc the nodule i have was positively identified with an ultrasound i asked them if it was a flui https://t.co/avx8e0fwjz'
24,933553428281937920,2017-11-23 04:30:56,@raynerterra @mrsdogc scariest part is the tumor is sitting on the back of my thyroid against my esophagus i had https://t.co/hatdkjbjv0'
25,933553115315437568,2017-11-23 04:29:41,@raynerterra @mrsdogc first biopsy was a nightmare had a panic attack and it was my bday 2nd biopsy was on oct 2 https://t.co/dbip086qq9'
26,933552658014789632,2017-11-23 04:27:52,@raynerterra @mrsdogc since we didnt know anything of what is was he sent me for an ultrasound did the ultrasound https://t.co/lwt5tr4kzv'
27,933552007390093312,2017-11-23 04:25:17,@raynerterra @mrsdogc the dr ordered a ctscan of my face and neck he then told me the cellulitis was not back but https://t.co/sbmhefrmkq'
28,933551643920134144,2017-11-23 04:23:51,@raynerterra @mrsdogc im so sorry to hear that and yes i will share no problem in august i whent to the er with https://t.co/mus1ynnyl9'
29,933550671495876608,2017-11-23 04:19:59,rt @jacbsp_28 let's go #dogpound rt join @dogbountyhunter and his wife @mrsdogc as they embark on a journey together in the wake of beth's
30,933423188842831880,2017-11-22 19:53:25,@theellenshow i am a 35 year old mom of 3 and was diagnosed with thyroid cancer 3 weeks ago i know you are one of https://t.co/nppuxvmbim'
31,933421354858237953,2017-11-22 19:46:07,3 weeks ago i was diagnosed with papillary carcinom thyroid cancer bu no means has it been an easy journey surge https://t.co/ehjmoan3iv'
32,933420542719418370,2017-11-22 19:42:54,@mrsdogc its going to be a fight but it will be a good fight because we as woman and mothers can fight thru every https://t.co/nunlduawcb'
33,933356071263047680,2017-11-22 15:26:42,@dogbountyhunter me and my husband sat down 3 weeks ago and told my kids that i have cancer and it was the hardest https://t.co/7bq86hrusu'
34,933344668938592256,2017-11-22 14:41:24,rt @dogbountyhunter join @mrsdogc and @dogbountyhunter as they return to @aetv for an emotional two hour special on nov 27 9pm et you
35,933340786602725376,2017-11-22 14:25:58,@will_2779 thank you its been a rough road already some days are better than most but my sirgery is next week an https://t.co/odusxfuzug'
36,933339466974056448,2017-11-22 14:20:44,@mrsdogc and after my surgery i will know what stage it is and then the good fight begins i know you have an amazi https://t.co/pnepnr50l5'
37,933339111368380416,2017-11-22 14:19:19,@mrsdogc let go and let god is what my great-grandmother always said and whole heartedly i know it to be true you https://t.co/2tdvzkzaw8'
38,933154760127115265,2017-11-22 02:06:46,@mrsdogc i was diagnosed with papillary carcinoma thyroid cancer 3 weeks ago i can sympathize for you and your f https://t.co/ypcefafq93'
39,932734152260059136,2017-11-20 22:15:25,rt @therealjanebond nov 27th 9pm only on @aetv watch the 2 hour special @dogbountyhunter and @mrsdogc literally fight for their lives #dog
40,688228514919649280,2016-01-16 05:17:19,powerball winners are giving away cash to random people the powerball winners are giving back https://t.co/se5cmdmp6t'
41,589915600257814528,2015-04-19 22:16:53,i need video of p o d someone please @fmxrocks #fmxbirthdaybash
42,484954846949163008,2014-07-04 07:00:20,#shareacoke http://t.co/gpktowmqdv'
43,312843531486113792,2013-03-16 08:31:24,@liltunechi hope all is well get to feeling better
44,255430506550796288,2012-10-08 22:12:33,@paparoach your music has made me realize there is so much more in life to live for thank u for the inspiration to live
45,253738692223582209,2012-10-04 06:09:53,@techn9ne my sister seen u tonight 4 doors down from her whatcha doin here in our town
46,228361624359141376,2012-07-26 05:30:28,@ladygaga i cant register to little http://t.co/x7tfjqh4..it wont let me enter my birthday hheellpp
47,228005515614093312,2012-07-25 05:55:25,@parisjackson im so sorry for what's going on just know that god will make everything ok and he cont http://t.co/p08xmokf
48,217426481347960832,2012-06-26 01:18:07,@parisjackson you have grown into a beautiful young woman with such a strong heart keep being strong and dont let anyone get you down
49,217421615384895489,2012-06-26 00:58:47,@snooki im so happy for you on your upcoming addition to yohr family pregnancy is such a wonderful cont http://t.co/xpzejhkk'
50,217420835869306880,2012-06-26 00:55:41,@paparoach can i get a retweet i just love you guys and to know you love your fans is awesome
51,216994311953326081,2012-06-24 20:40:50,@sweetandspicy23 does it taste like margarita or beer cuz i dont really like beer
52,216962792647950336,2012-06-24 18:35:35,@sweetandspicy23 hey is that good
53,215332409795809282,2012-06-20 06:37:01,@skarecro7 those are awesome where can i get one
54,215331491515875328,2012-06-20 06:33:22,@eminem hells yeah glad to see no matter what u still came out on top stay true to yourself and beliefs always
55,214442194608717824,2012-06-17 19:39:37,@scottdisick happy father's day to you scott hope you have a blessed day
56,214441537076076544,2012-06-17 19:37:01,@reneegraziano happy father's day to you i know youve had to be mom and dad at the same time and ur doing a great job
57,214132120057151488,2012-06-16 23:07:30,@machinegunkelly that sux balls cant nobody replace you and there might be a riot sit back and smile if there is
58,207304576251068416,2012-05-29 02:57:17,thats one hot baby daddy rt @whitneymixterla dad jus my baby daddy http://t.co/p6yrotpk'
59,201816169961897984,2012-05-13 23:28:19,@jaz08_23 happy mother's day to you too
60,201736755517456385,2012-05-13 18:12:45,@jaz08_23 boom
61,201516001500733442,2012-05-13 03:35:33,@jaz08_23 boom
62,200776031337066496,2012-05-11 02:35:10,time to watch @djpaulyd right now oh yeah
63,198573981119422466,2012-05-05 00:45:01,r i p adam yauch mca you have made greatusic for the world to remember forever you cont http://t.co/jzwlcwst'
64,196981026050940930,2012-04-30 15:15:10,@machinegunkelly i just love that no matter what u still stay true to yourself and fans and that's real talent my friends lace up
65,195713381301354496,2012-04-27 03:18:00,@djpaulyd u need to push for a whole hour show this 30 minutes on air is whack
66,188474066099912704,2012-04-07 03:51:33,im in the club watching tevh n9nert @machinegunkelly fuuuuuuuuck the coolest fan just came thru cont http://t.co/pqfjdbj9'
67,176943291210797056,2012-03-06 08:12:22,i think @justinbieber only notices the ones that are appealing to him
68,176928482268418048,2012-03-06 07:13:32,sorry i didnt know happy birthday yo hope it was awesomert @skarecro7 thank all y'all fa the bday wishes #tattootheworld forever
69,175796785749561344,2012-03-03 04:16:34,@techn9ne im going to ur shiw in lubbock-tx on april 6th hell yeah
70,175792172690452480,2012-03-03 03:58:14,win tickets to see @machinegunkelly on tour with @techn9ne in a city near #wildboy http://t.co/jzexygcw'
71,175643029997240320,2012-03-02 18:05:36,@machinegunkelly so im going to ur concert in lubbock tx on april 6th with tech tn9ne
72,174738321141022720,2012-02-29 06:10:36,happy leap day everyone have a powerful day
73,173196281420857344,2012-02-25 00:03:05,that's awesome love the colors rt @robdyrdek classic over order http://t.co/ymtguddz
74,172574035622887424,2012-02-23 06:50:31,who did them they r fabulous rt @tinymajormama my nails http://t.co/ib8dsmak'
75,172242729194110976,2012-02-22 08:54:01,@ateohsicks _hi ya'll
76,171806981789724672,2012-02-21 04:02:31,@jongi38 of course it is
77,170740897548476416,2012-02-18 05:26:16,@raywj hey dude whats going on another masterpiece of hilarity thumbs waayy up
78,170735108209381376,2012-02-18 05:03:16,@whitneymixterla hows ur flight have a great time be safe chicka
79,170408942885806080,2012-02-17 07:27:12,@skarecro7 u in australia yo
80,169698001068097536,2012-02-15 08:22:10,@liltunechi wait whaaatt well congrats yo
81,168602482505826304,2012-02-12 07:48:58,rip whitney houston truly a blessing to my ears and life my prayers go out to your daughter family friends and fans around the world
82,161553656083267586,2012-01-23 20:59:27,@jaymewes hells yeah ill be tuning in for sure
83,161553270664462336,2012-01-23 20:57:55,@whitneymixterla hey whitney just wanted to say have a beautiful day
84,159855264693096448,2012-01-19 04:30:39,@mrsdogc it sure is a change of pace to c dog behind the wheel get em guys
85,159836275011096577,2012-01-19 03:15:12,omg this is my fav rt @thekatvond rojo y negro @katvondclothing photoshoot http://t.co/aqrew2te'
86,159835777210122241,2012-01-19 03:13:13,love it rt @thekatvond first out of eight looks today sheesh http://t.co/pbztxak1'
87,159143130745147394,2012-01-17 05:20:53,@tinymajormama i just want to say that i dont agree with all these tweets about major and king cont http://t.co/ajiey30i'
88,158779408667254784,2012-01-16 05:15:35,amazing good vibes ur way rt @thekatvond still writing http://t.co/f69yziqt'
89,158068260926005248,2012-01-14 06:09:44,http://t.co/pd4rxwih the story of my life
90,157962095630102528,2012-01-13 23:07:53,rt @nickiminaj rt @jayybabyminaj rt @iidragg4nicki wow amazing rt @jeremyslays #art 45 minute speedpainting @nickiminaj http
91,157961688107331585,2012-01-13 23:06:15,rt @tip matter fact i'm lettin everybody in free till 11 30 da whole city grand hustle #clubcompound
92,157707207314640897,2012-01-13 06:15:02,sometimes i get a good feelin yeah
93,157331707161362433,2012-01-12 05:22:56,thank you and congrats rt @theellenshow i'm the people's choice thanks to everyone who voted if i could i'd choose all of you
94,157329254428835840,2012-01-12 05:13:11,rt @nickiminaj rt @thegrammys happy to welcome @nickiminaj as a first-time performer on our grammy awards stage on feb 12 #grammys
95,157328725602615296,2012-01-12 05:11:05,@nickiminaj big ups girl amazing i love you so much you are one of a kind congrats again to your sucess
96,157326646230269952,2012-01-12 05:02:50,rt @brunomars im currently walking down the street screaming i am an ultimate male thank you at @peopleschoice and to those that vo
97,157323103758856192,2012-01-12 04:48:45,@brunomars did u find out if u won fav male artist big ups if you did living ur dream to the fullest is amazing congrats on ur success
98,157317615319121920,2012-01-12 04:26:56,@raywj i just have to tell you that i love 3 the vidoes are great and u make even more funny cant stop watching keep it funny yo
99,157314233913188352,2012-01-12 04:13:30,@luke_bingham ur welcome u have a really great voice dont ever give up on ur dreams
100,157313721482481664,2012-01-12 04:11:28,@kevinhart4real already set the dvr to record so i am sure i wont miss it
101,157307275386695680,2012-01-12 03:45:51,@mrsdogc terri knows she just wants to hang out with you guys you'll get him you always do
102,157305784999481344,2012-01-12 03:39:56,@dogbountyhunter why am i watching a new episode of the show and dog is in a lincoln navigator limo while on a hunt for a guy makes no sense
103,157304421540311040,2012-01-12 03:34:31,@nickiminaj i would have to say caramel rice cakes their so delicious
104,157206398520922113,2012-01-11 21:05:00,@brunomars of course we choose you
105,157205512256106496,2012-01-11 21:01:29,@justnbieeber hey thanks i watched the video and i really like his voice he is great and yes im following him also
106,157164531720798209,2012-01-11 18:18:38,@skarecro7 i have to work all day so i cant but there is a friday the 13th in april
107,157145333984542720,2012-01-11 17:02:21,@skarecro7 i was just saying thay its friday the 13th thays all
108,157144865753403393,2012-01-11 17:00:30,@therealmikeepps it was hilarious thanks for the laughs
109,156996071606853632,2012-01-11 07:09:14,@nickiminaj so am i reading this right r u in a movie cuz if so get it girl
110,156917917320093698,2012-01-11 01:58:41,@robdyrdek yo whats going on rob hows life
111,156914969533882369,2012-01-11 01:46:58,@raywj oh u will get 1 for sure
112,156863563879817216,2012-01-10 22:22:42,@justinbieber well hello to u too sir
113,156863393393942528,2012-01-10 22:22:02,@skarecro7 whats up yo hey this friday is the 13th
114,156659676799447041,2012-01-10 08:52:32,@therealmikeepps is hella funny in his movies and @kevinhart4real is hella funny in real life and that's being on top of ur game
115,156659380526399488,2012-01-10 08:51:21,@therealmikeepps is hella funny in hia mocies and @kevinhart4real is hella funny in real life and that's being on top of ur game
116,156651655411146754,2012-01-10 08:20:39,this laugh war between @kevinheart4real and @therealmikeepps is exactly what it is a laugh war ur so good at it
117,156648769365086209,2012-01-10 08:09:11,@therealmikeepps so i heard theres a laugh war between u and @kevinheart4real what's up with that yo
118,156644876010790912,2012-01-10 07:53:43,@kevinhart4real get tha juice
119,156629286260981760,2012-01-10 06:51:46,@showstoppen09 heeey
120,156597172052307969,2012-01-10 04:44:09,@liltunechi im guessing you busy creating anothef masterpiece u r so amazing just a reminder yo
121,156586185223966720,2012-01-10 04:00:30,@tinymajormama _ i think you did the right thing with deyjah she needs a woman to trust when she needs to talk serious cnt alwys tlk to dad
122,156577182435655680,2012-01-10 03:24:44,@souljaboy and what did u name it
123,156505652716511232,2012-01-09 22:40:29,@iamdiddy n 1 any cheech and chong cuz they r harious n 2 all of tyler perry's movies n 3 cont http://t.co/ya75cbn0
124,156374507664322560,2012-01-09 13:59:22,have a great morning followed by a wonderful day to #everyone in the world
125,156200471193845760,2012-01-09 02:27:49,@oprah i love your interview with @steventyler
126,156200167824035840,2012-01-09 02:26:36,rt @oprah just walked in the door thanks for watching next chapter on own
127,156194236994306048,2012-01-09 02:03:02,@justinbieber i just wanted to say that i have barely watched your movie and you are very gifted cont http://t.co/aidatw4j'
128,155913966537818113,2012-01-08 07:29:21,@skarecro7 nhey friend
129,155903959993810944,2012-01-08 06:49:35,@khloekardashian @ana_oxox u r in the fort worth stockyards
130,1636171519,2009-04-28 04:21:43,come find me
